RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
395016,"Red Bluff, CA",378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124800,125700,116700,116900,123900,135900,146000,143300,143800,146200,147000,145400,144600,143100,136800,135600,141100,148500,148900,154800,155300,164100,158000,155800,148100,147500,161700,168300,173700,164400,161300,163000,168300,165500,164900,167600,175200,180500,192100,194700,187200,178800,168900,170500,172400,175000,186900,191800,196700,206500,204800,205400,197300,204400,216100,217100,210200,207700,208000,209600,216100,232300,243300,246800,238600,233200,227500,227200,224500,
394693,"Hudson, NY",379,,,,,,,,,,,,,,,,,,,,178500,187400,207800,207200,211800,194200,199400,182100,178700,174800,170800,169700,181800,182400,196400,185700,201100,187800,181500,173700,176700,184200,189000,195200,196900,186200,181600,182800,190300,181700,176200,165600,181600,192800,201300,197800,196400,195800,202700,202000,210600,206000,209100,210500,219500,218400,222300,209100,213800,216200,215900,212500,208400,208600,201100,191900,191500,188400,187400,190000,190300,174800,173100,166600,184600,183700,191000,190900,213800,213000,217700,201600,203400,199300,201400,203900,192400,183200,181600,187900,193100,203200,205800,202500,198500,197300,196800,196700,207300,219800,215300,217100,210200,215200,214100,217000,210900,211700,215700,223600,218100,227400,233900,243500,226900,220600,212800,214600,209100,213700,222900,219700,208100,210300,213500,235000,242200,250900,240700,
394496,"Coos Bay, OR",380,176900,169100,168900,165200,169100,164900,158800,154900,154800,161400,155400,162700,162800,161300,142000,135500,133600,146700,144700,152800,140000,143200,126200,134100,133300,138600,137800,136800,138600,132100,126800,125300,128000,128400,121800,115900,124200,129600,135500,133000,130700,128400,120400,124800,123800,128400,127800,120500,115500,116100,113500,109200,109800,120200,124400,127800,131300,145400,150900,144100,129800,114800,120200,128500,140500,138900,132900,132200,137600,140500,147700,143300,140100,130000,133600,136700,139100,137900,140600,144300,148700,149500,148400,149600,153700,156900,152600,151600,150100,165400,166100,163400,152500,156600,162700,163600,163700,162400,164500,163200,166900,169400,167700,163700,161400,160900,165900,170900,174300,176200,174700,175200,186700,186700,192800,183300,182400,178700,177200,182500,183500,185200,181800,181000,176400,179800,176900,184000,185300,197000,200500,202600,192900,181000,180200,186600,207200,209700,210800
395199,"Walla Walla, WA",381,167200,174600,163900,160600,166300,171400,175500,177400,174500,189900,190800,197500,195200,192000,195700,174700,172900,163900,166500,167000,169000,175100,183200,190000,188200,186200,175300,181700,179400,178000,170200,172100,175300,194700,182700,192100,172000,175700,167300,175500,178600,179200,170900,167200,162400,169600,175900,168900,170900,165200,170500,165600,169700,181000,179000,187300,180000,197700,185400,182800,169500,179800,187800,184800,177700,176300,199100,200700,204300,185000,187400,169700,166400,164100,178800,180100,199100,192400,198300,179200,184900,180600,180100,180600,183100,191200,198700,202200,195000,197000,197200,201300,195200,190600,192400,203200,218800,217800,205000,189300,200100,207000,213000,203000,203200,207500,213500,221700,225100,220900,210400,214900,222400,232900,223300,226500,229900,245500,240500,235900,218900,214600,220700,232200,238100,235300,237100,245200,240500,238600,249300,263200,261300,250600,250300,253700,249600,250600,
394939,"Oneonta, NY",382,,,,,,,126300,115600,109200,108100,113300,124400,128500,143000,132500,133200,121200,129100,126200,124200,113300,108900,101700,95800,105900,113600,119500,113300,105800,113700,108900,114700,114500,133600,138500,128800,112200,99500,114000,116100,118300,107300,116600,116400,113200,113100,118800,116900,114500,127700,138600,127800,118200,125600,130500,118900,103600,100100,111900,118600,127900,130400,133800,127900,129100,120300,124500,116600,118600,119400,116700,118300,113900,126900,131900,131300,118100,116300,113100,109300,106700,102800,110900,107800,115600,111400,112700,113800,121000,122500,119900,119800,121700,127400,114600,102100,98300,106200,118500,130700,130100,129100,121700,127100,124900,118200,114900,115100,109000,106600,103700,107700,111300,115500,115600,117800,119500,117900,124300,130400,135500,135300,127200,130300,126000,130900,130800,118400,120900,124600,143700,137400,131700,114900,125300,126500,142400,133500,
394605,"Fort Madison, IA",383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95900,94000,93400,86600,92800,93500,94800,87300,83400,87000,93300,96900,83500,80700,80600,81500,81300,91900,98300,100800,89000,85000,88200,91800,97000,91000,89400,92600,88800,113200,107500,110200,86400,93400,92900,89700,90800,92100,89900,83800,80000,82600,80100,86400,80900,81700,73800,78200,
394360,"Baraboo, WI",384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147700,147500,152300,155300,157700,159400,154900,149100,150400,153700,154900,146900,146600,149800,154000,150000,153200,154000,159400,159500,157100,163000,162200,170700,164100,169300,168300,172800,169500,168100,172800,187000,185700,200000,184700,185900,171900,173800,177400,173200,177400,171400,169800,164400,174800,178900,185200,180500,186000,182000,191400,
753903,"Marietta, OH",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000,106600,107800,103800,100500,93500,101500,108000,120700,121100,127700,121700,121100,121700,117200,123900,119400,118500,104300,103100,109900,105800,107000,107100,121400,115400,116100,111200,116700,118700,130200,130500,132000,121000,121700,118800,124900,130000,133400,132200,117100,117900,112600,123900,116700,117500,116500,112600,121900,128100,137400,132300,118200,118400,116400,129800,126200,121000,124200,
395049,"Salina, KS",386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111800,100800,102400,87500,88300,86000,91500,85200,82600,93100,101400,102800,95900,91900,93300,94400,99600,99100,98100,86300,78200,80000,90500,98600,100000,103700,100700,96200,94100,102700,114300,125200,127500,123000,136200,158300,161100,139800,115400,116500,124100,121400,116300,108600,110300,103500,103900,102000,118100,113800,119100,115800,115400,113400,115900,118600,121200,116000,127100,130200,133900,133000,129900,127100,126600,127400,130300,126500,125900,131300,124900,128500,122700,133000,132400,141200,133700,128000,115000,113300,109300,106500,124200,138600,142100,128100,122800,130500,141900,144400
395136,"Sturgis, MI",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62100,61800,57400,63900,69800,68200,59000,49900,54300,54900,56000,59800,62000,66500,63000,68100,68500,67900,51100,45300,45800,54800,52900,53800,60000,57400,59200,54000,64400,62000,61100,58900,58300,62100,65000,67700,67400,66200,67000,66600,69000,70100,69400,75300,77600,77200,72500,72100,74900,76900,78700,80800,78900,79500,77900,79100,76600,77600,88200,88900,90800,82200,81900,82600,78800,77300,80300,86100,93700,89800,88200,89500,91200,92000,89800,87300,89400,89200,89200,88300,92600,98200,100800,99000,100100,96400,101700,104200,112700,113800,118800,105700,103700,108400,121600,125300,115900,119500,119500,128000,117900,117600,114200,119600,118900,119600,122600,120400,118600,
394618,"Fremont, OH",388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300,90600,90400,93000,97200,103200,110800,117100,119900,117900,110600,108600,102300,109500,105700,110400,106400,111800,110300,114900,112100,113500,107600,102600,111100,103200,104100,
394787,"Lewiston, ID",389,159200,148400,146400,151000,156700,152200,156300,164000,165000,161800,160400,155900,149000,142400,149500,149400,149000,147600,154100,154100,151600,146200,154700,150900,150500,144900,159000,159100,162000,162700,180500,179700,165800,152700,143000,140200,129400,136500,150700,165300,163100,154200,157200,162500,169200,162200,156800,146500,142500,147700,163700,171800,165000,160000,165100,173500,176200,164300,168000,166100,171000,161100,158800,160100,156500,153300,153600,157500,160600,157900,171900,171800,172400,164100,163900,161100,162700,162500,176800,175300,170500,154200,155200,153700,160400,161400,180300,190500,191100,179900,169000,169800,171000,176100,176300,180000,170900,170600,167300,176500,177600,173300,185500,189600,204900,193400,191500,182900,177500,178400,186100,193000,194300,196500,197200,196200,193700,194900,199500,196800,203900,207900,211600,208600,197100,201800,209100,218600,218700,206200,203300,193800,193300,193200,207800,218600,222400,212300,
395092,"Shelton, WA",390,172400,183800,192500,192500,183600,176800,174000,177800,167400,171000,160800,163500,145300,144700,153300,171100,178700,168800,160100,159600,167500,172600,178100,165600,157500,171800,181500,176600,162400,176800,191800,188900,169700,169300,163300,184100,165300,169300,135800,144200,146000,153400,147200,138000,146200,156000,156200,144100,140100,135000,148200,164200,166800,175200,165500,184900,184100,183300,169800,160400,157400,148300,140500,143200,154600,159900,164600,165200,160000,153800,153700,159300,162200,157600,160200,160500,165600,167800,168500,162500,162800,160800,162200,151700,154300,167900,183200,182700,174900,171200,174200,178200,180200,179300,167600,168900,164700,181900,181500,192700,189900,199100,192700,194200,190700,203700,207500,204500,206600,207400,215300,211700,220400,220700,225400,228000,231600,242300,245400,251600,244600,241200,238500,240900,242800,236900,231600,240900,243400,255500,234900,242600,234900,260200,256900,267500,258600,260200,258300
394309,"Albemarle, NC",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116800,117200,113400,112400,114300,116800,120300,124700,119400,115300,112300,120200,136100,134900,132300,117500,117900,111400,131900,124100,134000,128200,137800,135000,131000,138900,138600,144700,138000,143500,143200,150800,147700,146000,142800,145300,145900,142900,140400,131000,131300,140400,158600,163100,157600,156400,159200,165100,160300,
753893,"Jefferson, GA",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107600,115200,124100,124500,120000,120000,120500,119900,115800,113700,115900,117900,122200,124000,124600,126900,128000,129500,129500,133700,135200,136400,137000,142200,143900,142900,139700,142700,146800,149400,146600,151600,152700,159200,155000,155300,153900,150400,151600,150800,155200,157000,165800,168000,173400,168000,165600,160900,160100,163100,167800,170900,172900,170400,172100,180100,183600,182900,178300,180100,187000,192900,186400,183500,181800,186200,190900,192400,199100,203600,207600,209100,208500,210400,209000,210500,207600,201900,199300,203600,219900,227900,229100,230100,227800,229700,
394759,"Laconia, NH",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216300,210800,203400,198300,209400,217800,231900,222700,224200,218300,234800,233900,231100,226000,232100,236000,233100,229400,231100,237300,248500,245700,240000,242800,246400,251200,245600,244700
394365,"Batavia, NY",394,93100,92200,97700,91800,86700,79800,82300,90700,92500,90500,80200,76700,82300,89400,95600,97800,93400,92000,86200,88300,87700,88000,95400,93100,101900,102500,108400,100400,95300,85800,91500,91800,101600,96800,93600,88600,87100,88500,91400,92100,90400,91200,94200,91900,87400,92300,103100,100500,91100,85100,97500,99600,102000,92700,98300,97700,109900,103800,102100,89000,94000,95600,100800,98200,96400,100000,100500,101500,101200,98000,98700,100400,104100,110200,110800,107800,101700,94500,96400,96500,98800,101000,100300,99800,102300,99100,104000,99200,105000,105200,107400,104800,103200,99000,95200,87900,89000,84500,87400,92100,98600,97200,94800,99200,102000,103800,100500,106800,103400,102800,96700,100300,100100,105400,104200,104400,99200,103600,112300,119100,113700,115600,106800,111700,110200,115700,119600,117800,116900,114700,112700,121700,111100,115300,108300,119500,111400,114800,
753910,"Oxford, NC",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142600,137300,131100,127200,140300,152500,135900,134900,123900,139700,127300,133300,136900,142700,137500,137100,137400,138500,142300,149700,152400,147000,135500,132700,138100,139200,145900,153800,161300,164500,166200,163600,163200,150500,163600,156400,167600,158100,166500,158000,159100,153100,153800,147700,143700,149400,156700,160300,156600,159700,165400,163800,158600,155200,157000,158500,160200,168100,170000,174500,167500,174500,171300,178100,181400,172400,167200,165500,185800,197800,204500,204900,199100,193500,182400,183300,182100,186000,188000,199300,205300,201500,184100,195500,197800,206400,201000,217800
394923,"Norwalk, OH",396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60500,60100,67300,75300,68600,68400,64400,71000,69400,73000,75400,76600,73900,66100,67700,70000,76100,74800,79500,82600,84200,81200,91600,92000,94000,84200,83500,81500,80100,81400,83500,83100,85900,90300,97900,96100,92000,86900,87500,88100,95100,92600,92800,86700,90500,89900,111100,103500,105700,85600,91500,92000,96600,99300,98300,96700,94700,93700,92100,103000,106800,109500,102800,102700,104300,108000,110600,107600,99300,98200,97400,99800,97100,94900,102600,110200,114700,119300,
395063,"Sanford, NC",397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114200,108200,108500,122900,125300,131900,129900,121400,123200,122600,131800,129700,133100,142700,139000,134900,127500,129200,131000,130500,135200,135300,138000,139000,141300,140000,142500,141200,139900,138800,143800,150500,146900,150200,143700,142200,130600,139100,133100,134900,137600,142500,142200,142600,148300,153700,151500,150300,156900
394582,"Fairmont, WV",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105600,109000,115200,114300,113400,116300,120200,116400,113500,113200,130400,131900,130000,123100,124600,135700,126300,122000,108200,107000,110800,118400,136300,141600,136600,120500,
394509,"Crossville, TN",399,92200,92800,98300,89100,98500,94100,95400,95500,101700,103200,109800,112700,109900,105200,105300,118300,113800,114000,114500,110700,110800,106900,100600,101900,109800,120600,115500,122200,121900,120100,103100,105300,103600,104200,106300,115100,119700,122100,111800,99200,97300,105200,118400,117500,114700,110200,109900,110800,112400,106500,108900,108400,109900,104800,100500,103500,105300,117000,120200,122200,117900,116200,115800,112500,113200,112200,111600,115700,111800,110300,100100,101000,100800,105600,104700,107300,109600,115600,116200,116800,117400,120400,123000,124000,121500,119400,117700,116800,115200,116900,117000,115900,119900,122000,132400,131700,126600,119400,125200,127600,127100,118700,126700,124700,123100,119000,121500,125900,127100,127000,127600,130100,128500,132200,130000,135900,139900,141400,139900,138500,144400,145000,146700,147800,151400,148600,144900,144500,148600,147500,141700,137600,146500,157200,160300,161900,162100,160600,
753920,"Sonora, CA",400,270200,262500,263500,264200,264700,258900,283400,283200,274100,234800,215800,216300,216000,223900,220300,220500,210800,207100,210700,214300,218400,208600,202300,193200,190100,192900,195000,188000,187800,184900,192600,196300,194600,192700,175500,177800,165100,166000,152100,154000,143000,140200,139900,152600,156600,156900,154400,153900,154100,149300,142000,143500,145500,156800,156000,166100,170300,188400,190000,181400,162500,170700,175600,178900,167200,176600,192800,201300,201600,195200,195000,205400,209500,218700,215400,219800,220400,215400,211500,208100,207700,211300,215000,213400,214000,212200,219900,218400,227100,220900,225100,220500,229300,229800,227300,229900,233100,234600,234200,233400,233500,239300,242800,246700,247200,248900,258900,267500,269700,263500,262600,266500,271400,267000,265700,268500,280600,281400,266400,254200,253800,276000,279300,284400,283400,294400,290400,295200,286800,282400,273000,268800,,,,,,,
394444,"Carson City, NV",401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202200,190000,191900,203200,211400,209200,211500,211500,211200,215400,216500,217700,220300,228100,232100,231600,225400,230600,234000,241300,243700,246700,251600,249700,250800,248900,253400,258700,263900,267000,268000,264700,270400,265600,274200,273900,282200,279700,286400,293000,309100,301100,303300,290200,297900,291100,292800,292100,296500,307500,312000,320300,331600,337800,338000,330100,319800,325900
394432,"Calhoun, GA",402,,,,,,,,,,,,,115200,106600,101300,91400,88100,97000,102300,106300,98000,100400,95800,95400,93300,97900,99200,92600,89200,84300,84400,92900,94200,92900,76500,70400,68800,78900,85700,85800,77300,75600,74400,77600,78500,74300,71400,66100,72000,74900,79100,79600,82200,84500,84400,78600,74400,69900,72900,68000,71200,70100,76600,77200,78300,82100,85700,92400,91500,87200,85500,87200,90800,88200,89900,96700,100300,96000,91600,87700,82900,88700,92800,105100,105000,107600,100800,100100,100800,115500,111500,113500,108200,113500,111600,110500,111500,113000,115100,113800,116800,115600,123300,119900,123600,117600,117400,117400,121200,123300,124500,127000,126900,123000,120500,123800,125400,126500,125400,126500,128000,132500,132300,131100,126100,132500,135200,140600,136200,129600,125100,124600,134800,146500,153500,155100,154600,162800,
394721,"Jasper, IN",403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130200,125400,118700,114700,112300,102600,110800,119300,117700,120000,106800,116500,124900,141700,137400,129100,124400,129100,131900,125600,128600,133900,132900,130600,123900,127400,128500,128900,122000,123500,110000,118100,119600,131600,131400,137200,144000,117200,111000,111000,140100,124300,122900,115400,119800,124300,138600,147000,146700,131000,127600,127500,129000,133600,126700,135900,135600,135400,129400,126700,133900,138300,141300,143400,141700,143400,143700,133900,126600,123800,136300,144100,139400,136100,138700,138700,147000,142700,147500,142800,155300,155300,149000,126700,128800,136100,151800,150900,147800,138600,135000,139500,148600,138300,138900,146100,167200,169900,166400,157800,
394940,"Ontario, OR",404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126100,130800,126600,127700,121600,127800,125900,130500,126200,129200,124500,125700,119900,119000,121700,127500,126000,124900,122200,134600,133600,130900,121600,127700,136900,137600,124900,123100,127100,136500,141200,141800,145200,140400,135800,123000,125200,133200,149800,143500,142300,139300,150700,147700,146300,141900,148700,148900,147300,139800,139400,140300,153100,154500,171000,162900,167100,155500,156600,153800,156000,158200,155100,152600,149400,162200,154400,170300,171300,182000,174700,168800,173300,169800,
394967,"Payson, AZ",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175300,175900,175900,181600,186600,181400,178200,169400,178000,179000,181500,173400,171100,169000,174300,167500,184500,201100,211800,203100,185200,199200,204800,217500,205900,205900,205000,211000,217800,225300,221100,216000,219700,227700,232500,218500,219300,225400,234100,219800,213100,208000,236000,232300,253100,255000,273000,
395029,"Rochelle, IL",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108500,112100,103900,119000,122700,135400,129300,134800,136600,129800,128900,124900,129200,123300,124000,122000,133300,139900,144000,135600,126400,115300,116200,120500,135900,131100,124800,117900,
394652,"Greenville, OH",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109100,118100,104300,113800,98300,103100,99400,112700,119700,116500,122600,123100,126400,121100,118000,121000,118900,112600,104500,107100,114900,121400,118400,117600,114000,110800,119000,118000,111900,107200,118200,132500,134600,131200,125900,123800,128400,137700,135100,132200,131900,138600,129600,115300,98800,93500,101300,106700,111100,105800,101300,96800,92600,90700,95100,112900,113600,115400,97900,97000,95200,95800,96600,96600,102500,107200,112000,117200,118400,117900,115300,113100,107400,112100,110000,112500,98400,97100,99200,104900,106900,107100,108400,116300,117100,124100,117800
395204,"Warrensburg, MO",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200,149900,158300,153100,156600,152200,160900,163500,166100,163000,159700,161800,164500,171000,171900,175900,172100,179700,167700,161900,157100,169300,180100,174900,164000,159400,164300,177600,183300,184500,184000,187100,191400,183100,175400,173000,180800,180100,
394608,"Fort Polk South, LA",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,170800,182500,164900,176600,175200,181500,165200,172200,163400,175800,145100,152400,139400,169200,165600,182800,180100,178600,154400,152200,155900,159800,164800,168700,166000,175400,165900,177500,143800,148200,156400,185300,151100,148300,157400,188100,185300,158500,160700,151100,169800,172800,178400,163600,157600,155400,161800,155700,164500,161800,172900,164100,165600,154900,159600,161500,174900,167600,156700,150300,155100,164700,172500,162800,162300,159200,180100,190200,181200,153500,151400,146700,158100,134500,154000,170700,180100,167500,
394344,"Athens, TN",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90300,86000,79900,80200,93200,92300,95400,84600,84100,85300,86300,87600,83800,98600,103400,106100,94700,93500,94800,95400,95700,91400,95100,95500,101400,99900,102500,97500,97000,100000,107300,110400,114800,114600,111300,99400,97400,103600,106800,109800,105400,96300,93000,92600,104600,108400,101600,105900,107300,115700,111400,112700,119000,119300,123100,122200,131900,125600,124800,121900,122800,132500,126300,131500,121400,
394556,"Edwards, CO",411,,,,,,,,,,,,,,,,,598700,656700,670700,623000,614200,583000,639100,651000,658500,626700,574100,587400,577700,611900,643100,639900,605200,598400,532600,524800,488600,504700,453400,421400,402700,445600,440300,506300,507500,535700,515100,472100,465400,385300,398400,384900,424000,421400,429900,440000,436200,474200,466800,527900,493900,536800,485000,504600,500500,488700,503300,512000,518200,506700,505100,636500,606700,618600,509800,537300,512900,523600,528500,538500,503100,519400,585400,653500,669400,573200,562700,530600,560800,534700,555100,539600,544700,523900,531400,517100,528000,538500,529000,556400,595200,630800,605400,575100,584100,596500,606000,587200,590200,579500,603000,581300,585600,569000,569500,588800,606200,626200,628200,624900,623600,602500,598300,618600,636400,675300,692000,709400,689100,666200,641500,653000,682100,705900,683400,683300,735900,805800,833600
394547,"Durango, CO",412,347200,327600,315400,347300,357600,344500,319400,309300,329700,336800,325000,318800,300900,310900,315000,319600,317600,313300,316900,301300,320000,334600,354200,330100,324200,321900,333300,326700,318600,313400,331100,345200,335600,316900,307600,316300,317300,311400,301400,307100,306100,321100,321400,317100,314400,294000,289900,299000,303200,305800,282300,298500,303800,319200,324700,335800,331700,325400,334400,331400,328200,330600,335800,333700,318000,306400,307300,306700,318000,324400,332200,331700,337500,321800,330900,348000,360300,359000,347700,347800,349900,348900,350500,349500,344600,336600,332700,340300,354800,352700,346800,348500,347800,336000,329100,328600,348300,366300,364000,355200,340700,353600,351600,368500,362700,369100,361700,360300,366100,356300,362300,358200,378500,373600,381000,366400,370800,372400,368800,391000,378500,392000,373600,379000,377500,392300,405900,403800,411300,398000,400500,370800,374500,367600,384800,380000,387400,394600,411700
394402,"Boone, NC",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219200,213900,204500,211600,209500,213100,217600,217600,231300,232800,229800,218700,228300,232100,236400,217700,218600,209800,215600,219300,225200,225600,225900,219900,227400,226700,227300,227000,239000,243600,243600,253700,262300,263900,245800,239000,241000,238800,235800,229800,236100,244800,247400,240700,232300,228400,236400,243300,246400,251200,256700,257300,250400,254600,267700,269700,284800,280400,284100,262700,269500,273300,276900,
394363,"Bartlesville, OK",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105500,107500,102700,98200,95000,102000,95300,98200,100900,104900,108700,109400,108100,103600,107500,113800,116800,115000,119900,120300,120800,120000,122900,122300,120800,117400,118600,117000,115900,103600,105000,106300,113500,115400,109800,112800,108700,113900,110700,101400,98600,104100,115600,112700,109200,105000,110100,102500,105500,105200,106200,113200,113700,122000,115000,113300,112000,114700,110800,111300,112000,117200,115500,115400,122000,119100,112500,110500,114100,115400,107300,104000,102800,100400,108800,107100,119100,119100,122400,117100,113300,117700,126600,127800,125400,122300
394566,"Elko, NV",415,188900,197600,187500,200500,208500,210500,207200,194700,184400,171600,179200,200400,201800,195000,190400,200000,201700,198000,193700,192200,187300,184800,201300,199500,202100,185800,189100,183100,193200,189300,190200,183100,180400,187100,188400,202100,199500,199900,174000,184900,182900,202100,195000,190800,203300,212300,234900,220300,206500,191300,197000,198200,196900,200700,204200,208900,203900,210700,211000,212800,210600,215100,217000,216000,209700,211400,205800,209800,205400,207800,208000,213700,220800,218100,214300,213600,209700,208200,203200,211600,211100,217000,207200,223900,225300,231000,211900,209000,217100,226000,226800,209400,209100,209600,221400,221200,218700,218400,220800,221500,223300,220900,224400,221200,225100,223800,224900,223600,215100,214700,214500,214800,214600,213000,221900,220900,224700,220400,234100,230000,230900,226200,231600,240100,244500,248000,251400,241300,227800,231500,243200,260000,251300,247400,244900,250900,244400,242000,
395122,"St. Marys, GA",416,,,,,,,,,,,,,155500,141000,141100,136600,140100,138100,143800,142200,141800,136600,132400,139400,138600,143100,131000,134100,136500,136900,133600,132700,140000,141800,134100,125700,122700,115400,114700,107900,111300,104500,103300,108600,119200,114800,107500,94700,98200,102300,106500,108900,106200,105100,101700,107300,115400,117400,112500,103700,106000,105100,109400,108400,108100,107100,109900,110000,109200,105200,107500,111400,113500,117900,118100,117900,117900,113800,115600,113200,118000,119500,124300,129800,132100,132300,125200,126500,128200,134300,129100,127100,127400,134200,135400,136800,129800,123800,120000,124600,122600,120500,119000,129000,132100,130300,125000,122200,126300,124900,128100,124400,129900,133800,139600,136900,132300,133400,129200,126400,124600,133300,138400,141900,140100,142600,139500,137700,137400,143900,146600,159200,164500,165300,159600,152300,159600,154400,158600
394326,"Amsterdam, NY",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500,85500,83200,93700,93900,100300,87000,87900,89800,97800,95400,89700,82600,80500,79900,81800,88000,94000,96300,91300,85800,86200,89900,84800,86800,81800,95400,103200,101700,86400,63900,,
